elementId,quantity,image
6335192,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6335192.jpg
6335666,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6335666.jpg
6301362,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6301362.jpg
6335631,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6335631.jpg
6349966,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6349966.jpg
6289361,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6289361.jpg
6226749,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6226749.jpg
6351360,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6351360.jpg
