elementId,quantity,image
74040,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/74040.jpg
6402701,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6402701.jpg
6406416,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6406416.jpg
6414961,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6414961.jpg
6268960,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6268960.jpg
6280160,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6280160.jpg
6384058,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6384058.jpg
