elementId,quantity,image
6172566,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6172566.jpg
6097174,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6097174.jpg
6097241,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6097241.jpg
6097192,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6097192.jpg
6205488,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6205488.jpg
