elementId,quantity,image
4540699,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/4540699.jpg
6301950,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6301950.jpg
6344738,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6344738.jpg
6097174,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6097174.jpg
6237256,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6237256.jpg
