elementId,quantity,image
6370045,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6370045.jpg
4162916,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/4162916.jpg
6464498,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6464498.jpg
6527054,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6527054.jpg
6170468,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6170468.jpg
6270078,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6270078.jpg
