elementId,quantity,image
6335192,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6335192.jpg
6335666,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6335666.jpg
6016279,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6016279.jpg
6268961,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6268961.jpg
6218310,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6218310.jpg
6450613,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6450613.jpg
