elementId,quantity,image
74040,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/74040.jpg
6402701,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6402701.jpg
6406416,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6406416.jpg
6414961,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6414961.jpg
6211710,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6211710.jpg
6315053,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6315053.jpg
6295400,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6295400.jpg
