elementId,quantity,image
6406251,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6406251.jpg
6351814,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6351814.jpg
6123728,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6123728.jpg
6428493,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6428493.jpg
6037507,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6037507.jpg
4611883,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/4611883.jpg
