elementId,quantity,image
6490318,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6490318.jpg
4529672,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/4529672.jpg
6283884,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6283884.jpg
6016279,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6016279.jpg
6076677,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6076677.jpg
6349964,1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6349964.jpg
